location,id,IdLugar,Nombre,Descripcion,Direccion,Municipio,Estado,Facebook,homepage,Latitud,Longitud,websitecontact,Categoria,Genero,Fecha,Hora,Lugar
Ciudad de México,1afzaragke0a0us,KovZpZA6EkkA,Banda MS de Sergio Lizarraga,null,Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,null,null,19.424648,-99.19484,https://www.ticketmaster.com.mx/banda-ms-de-sergio-lizarraga-ciudad-de-mexico-distrito-federal-12-11-2021/event/14005789A4264371,Music,Hip-Hop/Rap,2021-12-11,20:30:00,Auditorio Nacional
Ciudad de México,1afzaragkejr7pw,KovZpZA6EkkA,Banda MS de Sergio Lizarraga,null,Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,[{'url': 'https://www.facebook.com/BANDAMSOFICIAL'}],[{'url': 'http://www.bandams.com.mx/'}],19.424648,-99.19484,https://www.ticketmaster.com.mx/banda-ms-de-sergio-lizarraga-ciudad-de-mexico-distrito-federal-12-12-2021/event/14005789A6BC45B2,Music,Latin,2021-12-12,20:30:00,Auditorio Nacional
Ciudad de México,1av8zpkgkwhexr_,KovZpZA6EtdA,Armando Palomas Presenta: Suite Florencia,"Armando Palomas, el cantautor con un culto especial, uno de los personajes más emblemáticos del Rock Mexicano, se presentará este sábado 27 de Junio 2020 presentando su nuevo disco en el Lunario del Auditorio Nacional, recinto que se ha convertido en su casa de la Ciudad de México desde hace ya algunos años. ""Suite Florencia"" es el título de este nuevo material, el número veintiocho en su carrera, un nuevo disco cargado de honestidad, congruencia y esa nostalgia que lo caracterizan, canciones que el Cerrajero de Corazones escribió en esa Suite donde suele hospedarse, las mismas que hablan de sus fiestas y lágrimas en ese lugar, esa habitación donde lo único que está prohibido, es dormir.",Costado poniente del Auditorio Nacional frente al Campo,Ciudad de México,Distrito Federal,null,null,19.424682,-99.1954,https://www.ticketmaster.com.mx/armando-palomas-presenta-suite-florencia-ciudad-de-mexico-distrito-federal-02-05-2022/event/1400586C9B0A2799,Music,Latin,2022-02-05,21:00:00,El Lunario del Auditorio Nacional
Ciudad de México,17azvpg6uwvhyy7,KovZpZA6EkkA,Willie Colon,"Willie Colón, es un músico de salsa, cantante, compositor y activista político puertorriqueño. Comenzó su carrera como trombonista, y cantante! Regresa a México para presentarse al recinto más importante de la Ciudad ""El Auditorio Nacional"" para deleitarnos con tremendos éxitos que lo han llevado a ser The King of Salsa.",Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,null,null,19.424648,-99.19484,https://www.ticketmaster.com.mx/willie-colon-ciudad-de-mexico-distrito-federal-02-05-2022/event/140056DC81F30C04,Music,Latin,2022-02-05,20:30:00,Auditorio Nacional
Ciudad de México,1afza-kgkdigu9p,KovZpZA6EkkA,Lemongrass,null,Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,null,null,19.424648,-99.19484,https://www.ticketmaster.com.mx/lemongrass-ciudad-de-mexico-distrito-federal-02-06-2022/event/14005846E830D5D6,Music,Ballads/Romantic,2022-02-06,17:00:00,Auditorio Nacional
Ciudad de México,1afza-vgkdfsb4h,KovZpZA6EkkA,Lucero,null,Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,null,null,19.424648,-99.19484,https://www.ticketmaster.com.mx/lucero-ciudad-de-mexico-distrito-federal-06-18-2022/event/14005841D4CFA57C,Music,Ballads/Romantic,2022-06-18,20:30:00,Auditorio Nacional
Ciudad de México,1kazv9qagaggvn3,KovZpZA6EkkA,Sonora Dinamita de Lucho Argaín,"Llega La Sonora Dinamita de Lucho Argain al Auditorio Nacional a festejar 60 años de historia, un show único donde podrás escuchar y bailar los principales éxitos de su carrera como ""Que Bello"", ""El Viejo del Sombrerón"", ""Escándalo"", ""La Parabólica"" y muchos más, habrá grandes invitados, ¡No te lo puedes perder!",Paseo de la Reforma # 50 Col Polanco V Sección,Ciudad de México,Distrito Federal,[{'url': 'https://www.facebook.com/originalsonoradinamita'}],[{'url': 'http://www.originalsonoradinamita.com/'}],19.424648,-99.19484,https://www.ticketmaster.com.mx/sonora-dinamita-de-lucho-argain-ciudad-de-mexico-distrito-federal-09-25-2022/event/140057689C3348D2,Music,Latin,2022-09-25,18:30:00,Auditorio Nacional
México,1av8z4vgktkzc2e,KovZpZAJnJeA,Danny Ocean,"Danny Ocean es un cantante y productor venezolano de música latina con una fusión de ritmos como el pop, funk, reggae, kizomba y urbano. Desde el lanzamiento del proyecto en 2009, Ocean ha sido nominado a múltiples premios, sin embargo, el reconocimiento internacional lo alcanzó con el tema ""Me rehúso"", lanzado inicialmente de manera independiente en 2016 a través de su canal de YouTube y viralizado por Shazam y Spotify. Ocean fue el primer cantante venezolano en alcanzar las más de mil millones de reproducciones en YouTube y dos mil millones de descargas en todo el mundo en plataformas digitales. El sencillo fue certificado como séptuple platino por PROMUSICAE, lo cual le inspiró a crear una versión en inglés de la canción, llamada ""Baby I won't"". Después de su sencillo debut, Danny lanzó otros temas como ""Dembow"" y ""Vuelve"", así como el sencillo producido por Skrillex, ""Epa Wei"" y ""Looking for"" junto a Digital Farm Animals.",Juan Escutia #4 Col. Condesa,México,Distrito Federal,null,null,19.4149494,-99.1750336,https://www.ticketmaster.com.mx/danny-ocean-mexico-distrito-federal-07-21-2021/event/1400574FC6E2D3E7,Music,Latin,2021-07-21,21:00:00,El Plaza Condesa
México,1av8zp8gkmtievr,KovZpZAJnJeA,Danny Ocean,"Danny Ocean es un cantante y productor venezolano de música latina con una fusión de ritmos como el pop, funk, reggae, kizomba y urbano. Desde el lanzamiento del proyecto en 2009, Ocean ha sido nominado a múltiples premios, sin embargo, el reconocimiento internacional lo alcanzó con el tema ""Me rehúso"", lanzado inicialmente de manera independiente en 2016 a través de su canal de YouTube y viralizado por Shazam y Spotify. Ocean fue el primer cantante venezolano en alcanzar las más de mil millones de reproducciones en YouTube y dos mil millones de descargas en todo el mundo en plataformas digitales. El sencillo fue certificado como séptuple platino por PROMUSICAE, lo cual le inspiró a crear una versión en inglés de la canción, llamada ""Baby I won't"". Después de su sencillo debut, Danny lanzó otros temas como ""Dembow"" y ""Vuelve"", así como el sencillo producido por Skrillex, ""Epa Wei"" y ""Looking for"" junto a Digital Farm Animals.",Juan Escutia #4 Col. Condesa,México,Distrito Federal,null,null,19.4149494,-99.1750336,https://www.ticketmaster.com.mx/danny-ocean-mexico-distrito-federal-07-22-2021/event/1400590DE9A02D1E,Music,Latin,2021-07-22,21:00:00,El Plaza Condesa
México,1afza-0gkemisbq,KovZpZAJnJeA,"Daniel, me estas matando",null,Juan Escutia #4 Col. Condesa,México,Distrito Federal,null,null,19.4149494,-99.1750336,https://www.ticketmaster.com.mx/daniel-me-estas-matando-mexico-distrito-federal-09-05-2021/event/14005864AEB33E9A,Music,World,2021-09-05,21:00:00,El Plaza Condesa
México,1kazvbfwgauhso1,KovZpZAJnJeA,Luciano Pereyra,null,Juan Escutia #4 Col. Condesa,México,Distrito Federal,null,null,19.4149494,-99.1750336,https://www.ticketmaster.com.mx/luciano-pereyra-mexico-distrito-federal-03-19-2022/event/140058532DF3180A,Music,Latin,2022-03-19,20:30:00,El Plaza Condesa
México,g5v8zpn8-a4j2,KovZpZAJkdkA,Evento de prueba,null,Calle Lucerna. No. 64 Esquina con calle Milán,México,Distrito Federal,null,null,19.42995,-99.156697,https://www.ticketmaster.com.mx/evento-de-prueba-mexico-distrito-federal-12-31-2021/event/14005AA42115570F,Music,Undefined,2021-12-31,12:00:00,Teatro Milán
México,1av8zpagkil5es_,KovZpZAJllnA,Global Ska Fest,"Para abrir boca de este gran menú musical, se presentará una de las máximas leyendas del 2 Tone, Bad Manners, liderado por el carismático cantante Buster Bloodvessel. Provenientes de la tierra del sonido rastafari, Jamaica, llegarán The Skatalites quienes al ritmo de ska, reggae, rocksteady y dancehall pondrán a bailar a todos. La lista de talento continúa con la presencia del cantante e ícono jamaiquino, con 5 décadas de excepcional carrera musical, Stranger Cole. También, estarán presentes la New York Ska Jazz Ensemble quienes fieles a su tradicional ritmo, armarán el baile a lo grande. Asimismo, aterrizará en nuestro país, por vez primera, la OBMJ, la Orquesta Brasileira de Musica Jamaicana. Oriundos de Colombia, La Toma llegará con todo su arsenal sonoro para poner a mover el cuerpo hasta al más incauto. Mientras que por El Salvador estarán presentes los Blue Beat Makers. El talento nacional estará encabezado por la mejor banda de ska de Monterrey, Inspector.","Dakota S/N, Colonia Nápoles",México,Distrito Federal,null,null,19.3934097,-99.1758118,https://www.ticketmaster.com.mx/global-ska-fest-mexico-distrito-federal-11-06-2021/event/1400585A1F2E7CD9,Music,Other,2021-11-06,12:00:00,Pepsi Center WTC
México,g5v8zpn61ngo8,KovZpZAJkdkA,Puras Cosas Maravillosas,"Tienes siete años. Tu mamá está en el hospital. Tu papá dice que ella hizo algo estúpido. A ella le cuesta trabajo ser feliz. Entonces tú empiezas a hacer una lista de todas las cosas maravillosas que hay en el mundo, todo por lo que vale la pena vivir. La dejas sobre su almohada y sabes que la leyó porque corrigió la ortografía. La lista tendrá vida propia en una obra sobre lo que somos capaces de hacer por los que amamos.",Calle Lucerna. No. 64 Esquina con calle Milán,México,Distrito Federal,null,null,19.42995,-99.156697,https://www.ticketmaster.com.mx/puras-cosas-maravillosas-mexico-distrito-federal-07-13-2021/event/14005AA1CA8F5450,Arts & Theatre,Comedy,2021-07-13,20:00:00,Teatro Milán
México,g5v8zpn610ao3,KovZpZAJkdkA,Puras Cosas Maravillosas,"Tienes siete años. Tu mamá está en el hospital. Tu papá dice que ella hizo algo estúpido. A ella le cuesta trabajo ser feliz. Entonces tú empiezas a hacer una lista de todas las cosas maravillosas que hay en el mundo, todo por lo que vale la pena vivir. La dejas sobre su almohada y sabes que la leyó porque corrigió la ortografía. La lista tendrá vida propia en una obra sobre lo que somos capaces de hacer por los que amamos.",Calle Lucerna. No. 64 Esquina con calle Milán,México,Distrito Federal,null,null,19.42995,-99.156697,https://www.ticketmaster.com.mx/puras-cosas-maravillosas-mexico-distrito-federal-07-20-2021/event/14005AA1CA905452,Arts & Theatre,Comedy,2021-07-20,20:00:00,Teatro Milán
México,g5v8zpn610ao4,KovZpZAJkdkA,Puras Cosas Maravillosas,"Tienes siete años. Tu mamá está en el hospital. Tu papá dice que ella hizo algo estúpido. A ella le cuesta trabajo ser feliz. Entonces tú empiezas a hacer una lista de todas las cosas maravillosas que hay en el mundo, todo por lo que vale la pena vivir. La dejas sobre su almohada y sabes que la leyó porque corrigió la ortografía. La lista tendrá vida propia en una obra sobre lo que somos capaces de hacer por los que amamos.",Calle Lucerna. No. 64 Esquina con calle Milán,México,Distrito Federal,null,null,19.42995,-99.156697,https://www.ticketmaster.com.mx/puras-cosas-maravillosas-mexico-distrito-federal-07-27-2021/event/14005AA1CA905455,Arts & Theatre,Comedy,2021-07-27,20:00:00,Teatro Milán
México,g5v8zpn610aob,KovZpZAJkdkA,Puras Cosas Maravillosas,"Tienes siete años. Tu mamá está en el hospital. Tu papá dice que ella hizo algo estúpido. A ella le cuesta trabajo ser feliz. Entonces tú empiezas a hacer una lista de todas las cosas maravillosas que hay en el mundo, todo por lo que vale la pena vivir. La dejas sobre su almohada y sabes que la leyó porque corrigió la ortografía. La lista tendrá vida propia en una obra sobre lo que somos capaces de hacer por los que amamos.",Calle Lucerna. No. 64 Esquina con calle Milán,México,Distrito Federal,null,null,19.42995,-99.156697,https://www.ticketmaster.com.mx/puras-cosas-maravillosas-mexico-distrito-federal-08-03-2021/event/14005AA1CA905458,Arts & Theatre,Comedy,2021-08-03,20:00:00,Teatro Milán
México,1av8zp7gki-qtpy,KovZpZA6JttA,"Iliza Shlesinger, Iliza: Back In Action Tour","Iliza es una de las principales comediantes de hoy en día con una base de fanáticos que muestran su lealtad al crear su propias playeras y mercancía inspirada en Iliza para usarla en sus shows. Su quinto especial de stand up de Netflix, UnVeiled, se estrenó en noviembre de 2019 y profundiza en su proceso de matrimonio. Sus especiales anteriores incluyen War Paint, Freezing Hot y Confirmed Kills. Su anterior especial de Netflix, Elder Millennial de 2018, es el tema del documental: Iliza Shlesinger: Over & Over, que actualmente se está transmitiendo y les da a los fanáticos una visión interna de lo que se necesita para hacer uno de sus especiales.","Independencia #90 Col. Centro, entre las calles de Balderas",México,Distrito Federal,null,null,19.433457,-99.146811,https://www.ticketmaster.com.mx/iliza-shlesinger-iliza-back-in-action-mexico-distrito-federal-12-10-2021/event/1400584B2177F5B9,Arts & Theatre,Comedy,2021-12-10,21:00:00,Teatro Metropolitan
México,g5v8zpi3uhp5i,KovZpZAJt6eA,Una mujer extraordinaria atrapada en una vida ordinaria,"Esta comedia, retrata la situación clásica de una ama de casa enclaustrada y aburrida. Esta mujer, nos va mostrando poco a poco su muy pequeño mundo, del que sólo forman parte, una pared, la de su cocina, que se ha convertido en su mejor confidente; un marido autoritario, machista, maniático y egoísta; y dos hijos que ya no la necesitan más, pues ya ha terminado de criarlos. A los cincuenta, está cansada de vivir una vida pequeña, frustrada, sin ilusiones por no haber realizado sus sueños, sin vivir profundamente, cuando en su interior había lugar para mucho más. Una vida desperdiciada, piensa.",Rosas Moreno #71 Col. San Rafael,México,Distrito Federal,null,null,19.4377708,-99.1616287,https://www.ticketmaster.com.mx/una-mujer-extraordinaria-atrapada-en-una-mexico-distrito-federal-07-08-2021/event/14005AC4B66D62EC,Arts & Theatre,Theatre,2021-07-08,20:00:00,Teatro Aldama
México,g5v8zptlpn0ll,KovZpZAJt6eA,Agotados con Alex Fernandez,"Sam (Alex Fernandez) es un actor en ascenso. En lo que sus sueños se logran, hoy tiene la fortuna de trabajar atendiendo el teléfono de reservaciones del restaurante más hot de Ciudad de México. Pero para Sam este trabajo no es afortunado, ya que debe atender a más de 40 comensales que le llamarán con un solo objetivo: conseguir una mesa en Le Mexique. Y para lograrlo usarán todas sus influencias para impresionar (o torturar, si es necesario) al pobre Sam. Agotados es la comedia sobre un actor con el corazón roto, quebrado económicamente, con un padre chantajista y en espera de la audición que le cambie su vida. Una obra con más de 40 personajes, un gato y muchas, muchas llamadas telefónicas.",Rosas Moreno #71 Col. San Rafael,México,Distrito Federal,null,null,19.4377708,-99.1616287,https://www.ticketmaster.com.mx/agotados-con-alex-fernandez-mexico-distrito-federal-07-10-2021/event/14005A9AD6AA47EB,Arts & Theatre,Theatre,2021-07-10,17:30:00,Teatro Aldama
México,g5v8zptlpnvlv,KovZpZAJt6eA,Agotados con Alex Fernandez,"Sam (Alex Fernandez) es un actor en ascenso. En lo que sus sueños se logran, hoy tiene la fortuna de trabajar atendiendo el teléfono de reservaciones del restaurante más hot de Ciudad de México. Pero para Sam este trabajo no es afortunado, ya que debe atender a más de 40 comensales que le llamarán con un solo objetivo: conseguir una mesa en Le Mexique. Y para lograrlo usarán todas sus influencias para impresionar (o torturar, si es necesario) al pobre Sam. Agotados es la comedia sobre un actor con el corazón roto, quebrado económicamente, con un padre chantajista y en espera de la audición que le cambie su vida. Una obra con más de 40 personajes, un gato y muchas, muchas llamadas telefónicas.",Rosas Moreno #71 Col. San Rafael,México,Distrito Federal,null,null,19.4377708,-99.1616287,https://www.ticketmaster.com.mx/agotados-con-alex-fernandez-mexico-distrito-federal-07-10-2021/event/14005A9AD6AB47F4,Arts & Theatre,Theatre,2021-07-10,20:00:00,Teatro Aldama
México,g5v8zptlpnflb,KovZpZAJt6eA,Agotados con Alex Fernandez,"Sam (Alex Fernandez) es un actor en ascenso. En lo que sus sueños se logran, hoy tiene la fortuna de trabajar atendiendo el teléfono de reservaciones del restaurante más hot de Ciudad de México. Pero para Sam este trabajo no es afortunado, ya que debe atender a más de 40 comensales que le llamarán con un solo objetivo: conseguir una mesa en Le Mexique. Y para lograrlo usarán todas sus influencias para impresionar (o torturar, si es necesario) al pobre Sam. Agotados es la comedia sobre un actor con el corazón roto, quebrado económicamente, con un padre chantajista y en espera de la audición que le cambie su vida. Una obra con más de 40 personajes, un gato y muchas, muchas llamadas telefónicas.",Rosas Moreno #71 Col. San Rafael,México,Distrito Federal,null,null,19.4377708,-99.1616287,https://www.ticketmaster.com.mx/agotados-con-alex-fernandez-mexico-distrito-federal-07-09-2021/event/14005A9AD6A947D8,Arts & Theatre,Theatre,2021-07-09,20:00:00,Teatro Aldama
México,g5v8zptlpgvlx,KovZpZAJt6eA,Agotados con Alex Fernandez,"Sam (Alex Fernandez) es un actor en ascenso. En lo que sus sueños se logran, hoy tiene la fortuna de trabajar atendiendo el teléfono de reservaciones del restaurante más hot de Ciudad de México. Pero para Sam este trabajo no es afortunado, ya que debe atender a más de 40 comensales que le llamarán con un solo objetivo: conseguir una mesa en Le Mexique. Y para lograrlo usarán todas sus influencias para impresionar (o torturar, si es necesario) al pobre Sam. Agotados es la comedia sobre un actor con el corazón roto, quebrado económicamente, con un padre chantajista y en espera de la audición que le cambie su vida. Una obra con más de 40 personajes, un gato y muchas, muchas llamadas telefónicas.",Rosas Moreno #71 Col. San Rafael,México,Distrito Federal,null,null,19.4377708,-99.1616287,https://www.ticketmaster.com.mx/agotados-con-alex-fernandez-mexico-distrito-federal-07-11-2021/event/14005A9AD6D747FE,Arts & Theatre,Theatre,2021-07-11,18:00:00,Teatro Aldama
México,g5v8zpi3uhj5m,KovZpZAJt6eA,Una mujer extraordinaria atrapada en una vida ordinaria,"Esta comedia, retrata la situación clásica de una ama de casa enclaustrada y aburrida. Esta mujer, nos va mostrando poco a poco su muy pequeño mundo, del que sólo forman parte, una pared, la de su cocina, que se ha convertido en su mejor confidente; un marido autoritario, machista, maniático y egoísta; y dos hijos que ya no la necesitan más, pues ya ha terminado de criarlos. A los cincuenta, está cansada de vivir una vida pequeña, frustrada, sin ilusiones por no haber realizado sus sueños, sin vivir profundamente, cuando en su interior había lugar para mucho más. Una vida desperdiciada, piensa.",Rosas Moreno #71 Col. San Rafael,México,Distrito Federal,null,null,19.4377708,-99.1616287,https://www.ticketmaster.com.mx/una-mujer-extraordinaria-atrapada-en-una-mexico-distrito-federal-07-15-2021/event/14005AC4B66E62EE,Arts & Theatre,Theatre,2021-07-15,20:00:00,Teatro Aldama
México,g5v8zptlpu7oe,KovZpZAJt6eA,Agotados con Alex Fernandez,"Sam (Alex Fernandez) es un actor en ascenso. En lo que sus sueños se logran, hoy tiene la fortuna de trabajar atendiendo el teléfono de reservaciones del restaurante más hot de Ciudad de México. Pero para Sam este trabajo no es afortunado, ya que debe atender a más de 40 comensales que le llamarán con un solo objetivo: conseguir una mesa en Le Mexique. Y para lograrlo usarán todas sus influencias para impresionar (o torturar, si es necesario) al pobre Sam. Agotados es la comedia sobre un actor con el corazón roto, quebrado económicamente, con un padre chantajista y en espera de la audición que le cambie su vida. Una obra con más de 40 personajes, un gato y muchas, muchas llamadas telefónicas.",Rosas Moreno #71 Col. San Rafael,México,Distrito Federal,null,null,19.4377708,-99.1616287,https://www.ticketmaster.com.mx/agotados-con-alex-fernandez-mexico-distrito-federal-07-16-2021/event/14005A9AD6D84802,Arts & Theatre,Theatre,2021-07-16,20:00:00,Teatro Aldama
México,g5v8zptlpu7o6,KovZpZAJt6eA,Agotados con Alex Fernandez,"Sam (Alex Fernandez) es un actor en ascenso. En lo que sus sueños se logran, hoy tiene la fortuna de trabajar atendiendo el teléfono de reservaciones del restaurante más hot de Ciudad de México. Pero para Sam este trabajo no es afortunado, ya que debe atender a más de 40 comensales que le llamarán con un solo objetivo: conseguir una mesa en Le Mexique. Y para lograrlo usarán todas sus influencias para impresionar (o torturar, si es necesario) al pobre Sam. Agotados es la comedia sobre un actor con el corazón roto, quebrado económicamente, con un padre chantajista y en espera de la audición que le cambie su vida. Una obra con más de 40 personajes, un gato y muchas, muchas llamadas telefónicas.",Rosas Moreno #71 Col. San Rafael,México,Distrito Federal,null,null,19.4377708,-99.1616287,https://www.ticketmaster.com.mx/agotados-con-alex-fernandez-mexico-distrito-federal-07-17-2021/event/14005A9AD6D84807,Arts & Theatre,Theatre,2021-07-17,17:30:00,Teatro Aldama
México,g5v8zptlpufog,KovZpZAJt6eA,Agotados con Alex Fernandez,"Sam (Alex Fernandez) es un actor en ascenso. En lo que sus sueños se logran, hoy tiene la fortuna de trabajar atendiendo el teléfono de reservaciones del restaurante más hot de Ciudad de México. Pero para Sam este trabajo no es afortunado, ya que debe atender a más de 40 comensales que le llamarán con un solo objetivo: conseguir una mesa en Le Mexique. Y para lograrlo usarán todas sus influencias para impresionar (o torturar, si es necesario) al pobre Sam. Agotados es la comedia sobre un actor con el corazón roto, quebrado económicamente, con un padre chantajista y en espera de la audición que le cambie su vida. Una obra con más de 40 personajes, un gato y muchas, muchas llamadas telefónicas.",Rosas Moreno #71 Col. San Rafael,México,Distrito Federal,null,null,19.4377708,-99.1616287,https://www.ticketmaster.com.mx/agotados-con-alex-fernandez-mexico-distrito-federal-07-17-2021/event/14005A9AD6D9480C,Arts & Theatre,Theatre,2021-07-17,20:00:00,Teatro Aldama
México,g5v8zptlpufo8,KovZpZAJt6eA,Agotados con Alex Fernandez,"Sam (Alex Fernandez) es un actor en ascenso. En lo que sus sueños se logran, hoy tiene la fortuna de trabajar atendiendo el teléfono de reservaciones del restaurante más hot de Ciudad de México. Pero para Sam este trabajo no es afortunado, ya que debe atender a más de 40 comensales que le llamarán con un solo objetivo: conseguir una mesa en Le Mexique. Y para lograrlo usarán todas sus influencias para impresionar (o torturar, si es necesario) al pobre Sam. Agotados es la comedia sobre un actor con el corazón roto, quebrado económicamente, con un padre chantajista y en espera de la audición que le cambie su vida. Una obra con más de 40 personajes, un gato y muchas, muchas llamadas telefónicas.",Rosas Moreno #71 Col. San Rafael,México,Distrito Federal,null,null,19.4377708,-99.1616287,https://www.ticketmaster.com.mx/agotados-con-alex-fernandez-mexico-distrito-federal-07-18-2021/event/14005A9AD6D94810,Arts & Theatre,Theatre,2021-07-18,18:00:00,Teatro Aldama
México,g5v8zpi3uhj5s,KovZpZAJt6eA,Una mujer extraordinaria atrapada en una vida ordinaria,"Esta comedia, retrata la situación clásica de una ama de casa enclaustrada y aburrida. Esta mujer, nos va mostrando poco a poco su muy pequeño mundo, del que sólo forman parte, una pared, la de su cocina, que se ha convertido en su mejor confidente; un marido autoritario, machista, maniático y egoísta; y dos hijos que ya no la necesitan más, pues ya ha terminado de criarlos. A los cincuenta, está cansada de vivir una vida pequeña, frustrada, sin ilusiones por no haber realizado sus sueños, sin vivir profundamente, cuando en su interior había lugar para mucho más. Una vida desperdiciada, piensa.",Rosas Moreno #71 Col. San Rafael,México,Distrito Federal,null,null,19.4377708,-99.1616287,https://www.ticketmaster.com.mx/una-mujer-extraordinaria-atrapada-en-una-mexico-distrito-federal-07-22-2021/event/14005AC4B66E62F1,Arts & Theatre,Theatre,2021-07-22,20:00:00,Teatro Aldama
México,g5v8zptlpu0ok,KovZpZAJt6eA,Agotados con Chumel Torres,"Sam (Chumel Torres) es un actor en ascenso. En lo que sus sueños se logran, hoy tiene la fortuna de trabajar atendiendo el teléfono de reservaciones del restaurante más hot de Ciudad de México. Pero para Sam este trabajo no es afortunado, ya que debe atender a más de 40 comensales que le llamarán con un solo objetivo: conseguir una mesa en Le Mexique. Y para lograrlo usarán todas sus influencias para impresionar (o torturar, si es necesario) al pobre Sam. Agotados es la comedia sobre un actor con el corazón roto, quebrado económicamente, con un padre chantajista y en espera de la audición que le cambie su vida. Una obra con más de 40 personajes, un gato y muchas, muchas llamadas telefónicas.",Rosas Moreno #71 Col. San Rafael,México,Distrito Federal,null,null,19.4377708,-99.1616287,https://www.ticketmaster.com.mx/agotados-con-chumel-torres-mexico-distrito-federal-07-23-2021/event/14005A9AD6DA4813,Arts & Theatre,Theatre,2021-07-23,20:00:00,Teatro Aldama
México,g5v8zptlpuvol,KovZpZAJt6eA,Agotados con Chumel Torres,"Sam (Chumel Torres) es un actor en ascenso. En lo que sus sueños se logran, hoy tiene la fortuna de trabajar atendiendo el teléfono de reservaciones del restaurante más hot de Ciudad de México. Pero para Sam este trabajo no es afortunado, ya que debe atender a más de 40 comensales que le llamarán con un solo objetivo: conseguir una mesa en Le Mexique. Y para lograrlo usarán todas sus influencias para impresionar (o torturar, si es necesario) al pobre Sam. Agotados es la comedia sobre un actor con el corazón roto, quebrado económicamente, con un padre chantajista y en espera de la audición que le cambie su vida. Una obra con más de 40 personajes, un gato y muchas, muchas llamadas telefónicas.",Rosas Moreno #71 Col. San Rafael,México,Distrito Federal,null,null,19.4377708,-99.1616287,https://www.ticketmaster.com.mx/agotados-con-chumel-torres-mexico-distrito-federal-07-24-2021/event/14005A9AD6DB481F,Arts & Theatre,Theatre,2021-07-24,19:30:00,Teatro Aldama
México,g5v8zptlphfob,KovZpZAJt6eA,Agotados con Chumel Torres,"Sam (Chumel Torres) es un actor en ascenso. En lo que sus sueños se logran, hoy tiene la fortuna de trabajar atendiendo el teléfono de reservaciones del restaurante más hot de Ciudad de México. Pero para Sam este trabajo no es afortunado, ya que debe atender a más de 40 comensales que le llamarán con un solo objetivo: conseguir una mesa en Le Mexique. Y para lograrlo usarán todas sus influencias para impresionar (o torturar, si es necesario) al pobre Sam. Agotados es la comedia sobre un actor con el corazón roto, quebrado económicamente, con un padre chantajista y en espera de la audición que le cambie su vida. Una obra con más de 40 personajes, un gato y muchas, muchas llamadas telefónicas.",Rosas Moreno #71 Col. San Rafael,México,Distrito Federal,null,null,19.4377708,-99.1616287,https://www.ticketmaster.com.mx/agotados-con-chumel-torres-mexico-distrito-federal-07-25-2021/event/14005A9AD6F1483A,Arts & Theatre,Theatre,2021-07-25,18:00:00,Teatro Aldama
México,g5v8zpi3rckfz,KovZpZAJl1EA,MyST: Abrázame NUEVO SHOW EN ESPAÑOL,"Después de un año de pandemia regresamos a los escenarios con más energía que nunca. ABRÁZAME es la nueva producción de MYST con los éxitos en español que todos esperaban después del éxito de Viviendo de noche. Déjate abrazar por la música y vuelve a vivir al máximo la noche en la CDMX con esta experiencia en la que la orquesta en vivo, los cantantes, las bailarinas y los bailarines te harán perder la cordura. Más de 100 hits en tres actos, son el pretexto para volver a cantar y bailar. Pato Borghetti, Cecilia de la Cueva, Sofía Garza, Menny Carrasco, Vince Miranda, Alex Brizuela, Oskar Jiménez y Denisha entre otros te harán vibrar de emoción. Hana Koo, Victoria Carabajal, Dio Ondares, Nacho Pereda y Russell Arriaga te harán levantar de tu asiento. Producen María Laura Medina de Salinas, Memo Alegret, Alexis Lippert, Chacho Gaytán y Felipe Fernández del Paso. Déjate abrazar por MYST *con todas las medidas de protección.","Av. Ejercito Nacional # 843 B, Piso 1 Local 104",México,Distrito Federal,null,null,19.4390793,-99.2092972,https://www.ticketmaster.com.mx/myst-abrazame-nuevo-show-en-espanol-mexico-distrito-federal-07-09-2021/event/14005AC4AF386200,Arts & Theatre,Theatre,2021-07-09,20:00:00,Foro 1 Totalplay
Ciudad de México,1av8zp7gks5lphx,KovZpZA6EtdA,UDLAP Presenta: Bluecheese,Sin información,Costado poniente del Auditorio Nacional frente al Campo,Ciudad de México,Distrito Federal,null,null,19.424682,-99.1954,https://www.ticketmaster.com.mx/udlap-presenta-bluecheese-ciudad-de-mexico-distrito-federal-08-12-2021/event/1400584C4B7E5F3E,Arts & Theatre,Classical,2021-08-12,20:00:00,El Lunario del Auditorio Nacional
Ciudad de México,1av8zp7gkuf_sun,KovZpZA6EtdA,La Mujer Que Cayo Del Cielo,null,Costado poniente del Auditorio Nacional frente al Campo,Ciudad de México,Distrito Federal,null,null,19.424682,-99.1954,https://www.ticketmaster.com.mx/la-mujer-que-cayo-del-cielo-ciudad-de-mexico-distrito-federal-09-23-2021/event/1400584D88671DAA,Arts & Theatre,Theatre,2021-09-23,20:00:00,El Lunario del Auditorio Nacional
